imdb_id,title,release_year,runtime,genre,overview,director,actors,rated,imdb_votes,popularity,budget,revenue,star_1,star_2,star_3,genre_1,genre_2,genre_3,director_1,director_2
tt0105236,Reservoir Dogs,1992,99 min,"Crime, Thriller","A botched robbery indicates a police informant, and the pressure mounts in the aftermath at a warehouse. Crime begets violence as the survivors -- veteran Mr. White, newcomer Mr. Orange, psychopathic parolee Mr. Blonde, bickering weasel Mr. Pink and Nice Guy Eddie -- unravel.",Quentin Tarantino,"Harvey Keitel, Tim Roth, Michael Madsen",R,"1,100,907",37.521,1200000,2859750,Harvey Keitel, Tim Roth, Michael Madsen,Crime, Thriller,,Quentin Tarantino,
tt0211181,102 Dalmatians,2000,100 min,"Adventure, Comedy, Family","Get ready for a howling good time as an all new assortment of irresistible animal heroes are unleashed in this great family tail! In an unlikely alliance, the outrageous Waddlesworth - a parrot who thinks he's a Rottweiler - teams up with Oddball - an un-marked Dalmatian puppy eager to earn her spots! Together they embark on a laugh-packed quest to outwit the ever-scheming Cruella De Vil.","Michael D Moore, Kevin Lima","Glenn Close, Gérard Depardieu, Ioan Gruffudd",G,"39,956",37.501,85000000,183611771,Glenn Close, Gérard Depardieu, Ioan Gruffudd,Adventure, Comedy, Family,Michael D Moore, Kevin Lima
tt0045152,Singin' in the Rain,1952,103 min,"Comedy, Musical, Romance","In 1927 Hollywood, a silent film production company and cast make a difficult transition to sound.","Stanley Donen, Gene Kelly","Gene Kelly, Donald O'Connor, Debbie Reynolds",G,"263,944",37.478,2540800,7200000,Gene Kelly, Donald O'Connor, Debbie Reynolds,Comedy, Musical, Romance,Stanley Donen, Gene Kelly
tt0120082,Scream 2,1997,120 min,"Horror, Mystery","Two years after the first series of murders, as Sidney Prescott acclimates to college life, someone donning the Ghostface costume begins a new string of killings.",Wes Craven,"Neve Campbell, Courteney Cox, David Arquette",R,"212,529",37.477,24000000,172363301,Neve Campbell, Courteney Cox, David Arquette,Horror, Mystery,,Wes Craven,
tt0421073,Street Kings,2008,109 min,"Action, Crime, Thriller","Tom Ludlow is a disillusioned L.A. Police Officer, rarely playing by the rules and haunted by the death of his wife. When evidence implicates him in the execution of a fellow officer, he is forced to go up against the cop culture he's been a part of his entire career, ultimately leading him to question the loyalties of everyone around him.",David Ayer,"Keanu Reeves, Forest Whitaker, Hugh Laurie",R,"122,065",37.462,20000000,66500000,Keanu Reeves, Forest Whitaker, Hugh Laurie,Action, Crime, Thriller,David Ayer,
tt1922777,Sinister,2012,110 min,"Horror, Mystery, Thriller","True-crime writer Ellison Oswald is in a slump; he hasn't had a best seller in more than 10 years and is becoming increasingly desperate for a hit. So, when he discovers the existence of a snuff film showing the deaths of a family, he vows to solve the mystery. He moves his own family into the victims' home and gets to work. However, when old film footage and other clues hint at the presence of a supernatural force, Ellison learns that living in the house may be fatal.",Scott Derrickson,"Ethan Hawke, Juliet Rylance, James Ransone",R,"285,762",37.454,3000000,82515113,Ethan Hawke, Juliet Rylance, James Ransone,Horror, Mystery, Thriller,Scott Derrickson,
tt0088930,Clue,1985,94 min,"Comedy, Crime, Mystery","Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy -- who turns up dead after his secret is exposed: He was blackmailing all of them. With the killer among them, the guests and Boddy's chatty butler must suss out the culprit before the body count rises.",Jonathan Lynn,"Eileen Brennan, Tim Curry, Madeline Kahn",PG,"111,446",37.441,15000000,14643997,Eileen Brennan, Tim Curry, Madeline Kahn,Comedy, Crime, Mystery,Jonathan Lynn,
tt0160127,Charlie's Angels,2000,98 min,"Action, Adventure, Comedy","The captivating crime-fighting trio who are masters of disguise, espionage and martial arts are back! When a devious mastermind embroils them in a plot to destroy individual privacy, the Angels, aided by their loyal sidekick Bosley, set out to bring down the bad guys. But when a terrible secret is revealed, it makes the Angels targets for assassination.",McG,"Cameron Diaz, Drew Barrymore, Lucy Liu",PG-13,"197,697",37.413,92000000,264100000,Cameron Diaz, Drew Barrymore, Lucy Liu,Action, Adventure, Comedy,McG,
tt6450186,I Can Only Imagine,2018,110 min,"Biography, Drama, Family","10-year-old Bart Millard lives with his mother and abusive father Arthur in Texas. One day his mother drops him off at a Christian camp where he meets Shannon. Upon his return from camp, Bart finds his mother has left and movers are removing her belongings. He angrily confronts his father, who denies that his abusiveness was the reason she left. Years later, in high school, Bart and Shannon are dating. Bart plays football to please his father but is injured, breaking both ankles and ending his career. The only elective with openings is music class, so he reluctantly signs up.","Andrew Erwin, Jon Erwin","John Michael Finley, Madeline Carroll, Dennis Quaid",PG,"18,732",37.372,7000000,86026201,John Michael Finley, Madeline Carroll, Dennis Quaid,Biography, Drama, Family,Andrew Erwin, Jon Erwin
tt6587640,Trolls World Tour,2020,91 min,"Animation, Adventure, Comedy","Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.","Walt Dohrn, David P. Smith","Anna Kendrick, Justin Timberlake, Rachel Bloom",PG,"29,582",37.36,90000000,49276818,Anna Kendrick, Justin Timberlake, Rachel Bloom,Animation, Adventure, Comedy,Walt Dohrn, David P. Smith
tt0181689,Minority Report,2002,145 min,"Action, Crime, Mystery","John Anderton is a top 'Precrime' cop in the late-21st century, when technology can predict crimes before they're committed. But Anderton becomes the quarry when another investigator targets him for a murder charge.",Steven Spielberg,"Tom Cruise, Colin Farrell, Samantha Morton",PG-13,"589,255",37.358,102000000,358372926,Tom Cruise, Colin Farrell, Samantha Morton,Action, Crime, Mystery,Steven Spielberg,
tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,2008,122 min,"Action, Adventure","Set during the Cold War, the Soviets—led by sword-wielding Irina Spalko—are in search of a crystal skull which has supernatural powers related to a mystical Lost City of Gold. Indy is coerced to head to Peru at the behest of a young man whose friend—and Indy's colleague—Professor Oxley has been captured for his knowledge of the skull's whereabouts.",Steven Spielberg,"Harrison Ford, Cate Blanchett, Shia LaBeouf",PG-13,"494,605",37.325,185000000,786636033,Harrison Ford, Cate Blanchett, Shia LaBeouf,Action, Adventure,,Steven Spielberg,
tt0120915,Star Wars: Episode I - The Phantom Menace,1999,136 min,"Action, Adventure, Fantasy","Anakin Skywalker, a young slave strong with the Force, is discovered on Tatooine. Meanwhile, the evil Sith have returned, enacting their plot for revenge against the Jedi.",George Lucas,"Ewan McGregor, Liam Neeson, Natalie Portman",PG,"868,328",37.32,115000000,924317558,Ewan McGregor, Liam Neeson, Natalie Portman,Action, Adventure, Fantasy,George Lucas,
tt0795421,Mamma Mia!,2008,108 min,"Comedy, Musical, Romance","An independent, single mother who owns a small hotel on a Greek island is about to marry off the spirited young daughter she's raised alone. But, the daughter has secretly invited three of her mother's ex-lovers in the hopes of finding her biological father.",Phyllida Lloyd,"Meryl Streep, Pierce Brosnan, Amanda Seyfried",PG-13,"280,168",37.314,52000000,609841637,Meryl Streep, Pierce Brosnan, Amanda Seyfried,Comedy, Musical, Romance,Phyllida Lloyd,
tt0087469,Indiana Jones and the Temple of Doom,1984,118 min,"Action, Adventure","After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",Steven Spielberg,"Harrison Ford, Kate Capshaw, Ke Huy Quan",PG,"540,216",37.302,28000000,333000000,Harrison Ford, Kate Capshaw, Ke Huy Quan,Action, Adventure,,Steven Spielberg,
tt3832914,War Room,2015,120 min,Drama,"The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all – great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordan’s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tony’s real enemy doesn’t have a prayer.",Alex Kendrick,"Priscilla C. Shirer, T.C. Stallings, Karen Abercrombie",PG,"16,338",37.29,3000000,73267874,Priscilla C. Shirer, T.C. Stallings, Karen Abercrombie,Drama,,,Alex Kendrick,
tt0473075,Prince of Persia: The Sands of Time,2010,116 min,"Action, Adventure, Fantasy","A rogue prince reluctantly joins forces with a mysterious princess and together, they race against dark forces to safeguard an ancient dagger capable of releasing the Sands of Time – gift from the gods that can reverse time and allow its possessor to rule the world.",Mike Newell,"Jake Gyllenhaal, Gemma Arterton, Ben Kingsley",PG-13,"306,264",37.29,200000000,336365676,Jake Gyllenhaal, Gemma Arterton, Ben Kingsley,Action, Adventure, Fantasy,Mike Newell,
tt0100802,Total Recall,1990,113 min,"Action, Adventure, Sci-Fi","Construction worker Douglas Quaid's obsession with the planet Mars leads him to visit Recall, a company who manufacture memories. Something goes wrong during his memory implant turning Doug's life upside down and even to question what is reality and what isn't.",Paul Verhoeven,"Arnold Schwarzenegger, Sharon Stone, Michael Ironside",R,"358,144",37.284,65000000,261317921,Arnold Schwarzenegger, Sharon Stone, Michael Ironside,Action, Adventure, Sci-Fi,Paul Verhoeven,
tt0065150,The Undefeated,1969,119 min,"Action, Adventure, Drama","After the Civil War, ex-Union Colonel John Henry Thomas and ex-Confederate Colonel James Langdon are leading two disparate groups of people through strife-torn Mexico. John Henry and company are bringing horses to the unpopular Mexican government for $35 a head while Langdon is leading a contingent of displaced southerners, who are looking for a new life in Mexico after losing their property to carpetbaggers. The two men are eventually forced to mend their differences in order to fight off both bandits and revolutionaries, as they try to lead their friends and kin to safety.",Andrew V. McLaglen,"John Wayne, Rock Hudson, Antonio Aguilar",G,"7,687",37.272,0,0,John Wayne, Rock Hudson, Antonio Aguilar,Action, Adventure, Drama,Andrew V. McLaglen,
tt0065462,Beneath the Planet of the Apes,1970,95 min,"Action, Adventure, Sci-Fi","The sole survivor of an interplanetary rescue mission lands on the planet of the apes, and uncovers a horrible secret beneath the surface.",Ted Post,"James Franciscus, Kim Hunter, Maurice Evans",G,"54,356",37.222,3000000,18999718,James Franciscus, Kim Hunter, Maurice Evans,Action, Adventure, Sci-Fi,Ted Post,
tt22777288,Mutt,2023,87 min,Drama,"Over the course of a single hectic day in New York City, three people from Feña's past are thrust back into his life: his foreign father, his straight ex-boyfriend, and his 13-year old half-sister. Having lost touch since transitioning from female to male, Feña must navigate the new dynamics of these old relationships while tackling the day-to-day challenges that come with living a life in-between.",Vuk Lungulov-Klotz,"Lio Mehiel, Cole Doman, MiMi Ryder",N/A,"1,076",37.217,0,0,Lio Mehiel, Cole Doman, MiMi Ryder,Drama,,,Vuk Lungulov-Klotz,
tt0167190,Hellboy,2004,122 min,"Action, Adventure, Fantasy","In the final days of World War II, the Nazis attempt to use black magic to aid their dying cause. The Allies raid the camp where the ceremony is taking place, but not before they summon a baby demon who is rescued by Allied forces and dubbed ""Hellboy"". Sixty years later, Hellboy serves the cause of good rather than evil as an agent in the Bureau of Paranormal Research & Defense, along with Abe Sapien - a merman with psychic powers, and Liz Sherman - a woman with pyrokinesis, protecting America against dark forces.",Guillermo del Toro,"Ron Perlman, Doug Jones, Selma Blair",PG-13,"353,976",37.215,66000000,99318987,Ron Perlman, Doug Jones, Selma Blair,Action, Adventure, Fantasy,Guillermo del Toro,
tt5027774,"Three Billboards Outside Ebbing, Missouri",2017,115 min,"Comedy, Crime, Drama","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",Martin McDonagh,"Frances McDormand, Woody Harrelson, Sam Rockwell",R,"562,662",37.16,15000000,162729321,Frances McDormand, Woody Harrelson, Sam Rockwell,Comedy, Crime, Drama,Martin McDonagh,
tt1606389,The Vow,2012,104 min,"Drama, Romance","Happy young married couple Paige and Leo are, well, happy. Then a car accident puts Paige into a life-threatening coma. Upon awakening she has lost the previous five years of memories, including those of her beloved Leo, her wedding, a confusing relationship with her parents, or the ending of her relationship with her ex-fiance. Despite these complications, Leo endeavors to win her heart again and rebuild their marriage.",Michael Sucsy,"Rachel McAdams, Channing Tatum, Sam Neill",PG-13,"206,422",37.129,30000000,196114570,Rachel McAdams, Channing Tatum, Sam Neill,Drama, Romance,,Michael Sucsy,
tt5500218,Samaritan,2022,102 min,"Action, Drama, Fantasy","Thirteen year old Sam Cleary suspects that his mysteriously reclusive neighbor Mr. Smith is actually the legendary vigilante Samaritan, who was reported dead 25 years ago. With crime on the rise and the city on the brink of chaos, Sam makes it his mission to coax his neighbor out of hiding to save the city from ruin.",Julius Avery,"Sylvester Stallone, Javon 'Wanna' Walton, Pilou Asbæk",PG-13,"56,520",37.128,100000000,0,Sylvester Stallone, Javon 'Wanna' Walton, Pilou Asbæk,Action, Drama, Fantasy,Julius Avery,
tt10665342,Halloween Ends,2022,111 min,"Drama, Horror, Mystery","Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",David Gordon Green,"Jamie Lee Curtis, Andi Matichak, James Jude Courtney",R,"73,413",37.125,20000000,104374176,Jamie Lee Curtis, Andi Matichak, James Jude Courtney,Drama, Horror, Mystery,David Gordon Green,
tt12927864,Swingers,2020,96 min,"Comedy, Drama","Observational documentary unlocking the doors of Britain's hidden swinging scene via access to one of the country's most popular swinging clubs and candid interviews with the club's founder, staff and clientele.",Doug Liman,"Vince Vaughn, Heather Graham, Jon Favreau",R,"89,068",37.116,0,0,Vince Vaughn, Heather Graham, Jon Favreau,Comedy, Drama,,Doug Liman,
tt2870612,"As Above, So Below",2014,93 min,"Horror, Mystery, Thriller","When a team of explorers ventures into the uncharted maze of bones that lies beneath the streets of Paris, they embark on a journey into madness and terror.",John Erick Dowdle,"Perdita Weeks, Ben Feldman, Edwin Hodge",R,"115,042",37.102,5000000,41900000,Perdita Weeks, Ben Feldman, Edwin Hodge,Horror, Mystery, Thriller,John Erick Dowdle,
tt0387808,Idiocracy,2006,84 min,"Adventure, Comedy, Sci-Fi","To test its top-secret Human Hibernation Project, the Pentagon picks the most average Americans it can find - an Army private and a prostitute - and sends them to the year 2505 after a series of freak events. But when they arrive, they find a civilization so dumbed-down that they're the smartest people around.",Mike Judge,"Luke Wilson, Maya Rudolph, Dax Shepard",R,"187,824",37.101,30000000,495303,Luke Wilson, Maya Rudolph, Dax Shepard,Adventure, Comedy, Sci-Fi,Mike Judge,
tt0117060,Mission: Impossible,1996,132 min,"Action, Adventure, Thriller","When Ethan Hunt, the leader of a crack espionage team whose perilous operation has gone awry with no explanation, discovers that a mole has penetrated the CIA, he's surprised to learn that he's the prime suspect. To clear his name, Hunt now must ferret out the real double agent and, in the process, even the score.",Brad Bird,"Tom Cruise, Jeremy Renner, Simon Pegg",PG-13,"532,716",37.068,80000000,457696391,Tom Cruise, Jeremy Renner, Simon Pegg,Action, Adventure, Thriller,Brad Bird,
tt2011159,No Good Deed,2014,84 min,"Crime, Drama, Horror","Terri is a devoted wife and mother of two, living an ideal suburban life in Atlanta when Colin, a charming but dangerous escaped convict, shows up at her door claiming car trouble. Terri offers her phone to help him but soon learns that no good deed goes unpunished as she finds herself fighting for survival when he invades her home and terrorizes her family.",Sam Miller,"Taraji P. Henson, Idris Elba, Leslie Bibb",PG-13,"22,194",37.036,13200000,53830415,Taraji P. Henson, Idris Elba, Leslie Bibb,Crime, Drama, Horror,Sam Miller,
tt1496025,Underworld: Awakening,2012,88 min,"Action, Fantasy, Thriller","Having escaped years of imprisonment, vampire warrioress Selene finds herself in a changed world where humans have discovered the existence of both Vampire and Lycan clans and are conducting an all-out war to eradicate both immortal species. Now Selene must battle the humans and a frightening new breed of super Lycans to ensure the death dealers' survival.","Måns Mårlind, Björn Stein","Kate Beckinsale, Michael Ealy, India Eisley",R,"162,322",37.029,70000000,160112671,Kate Beckinsale, Michael Ealy, India Eisley,Action, Fantasy, Thriller,Måns Mårlind, Björn Stein
tt0116287,Fear,1996,97 min,"Drama, Thriller","Nicole Walker always dreamed of being swept away by someone special — someone strong, sexy and sensitive who would care for her more than anything else in the world. David is all that and more: a modern-day knight who charms and seduces her, body and soul. But her perfect boyfriend is not all he seems to be. His sweet facade masks a savage, dark side that will soon transform Nicole's dream into a nightmare.",James Foley,"Mark Wahlberg, Reese Witherspoon, William Petersen",R,"56,259",37.006,0,0,Mark Wahlberg, Reese Witherspoon, William Petersen,Drama, Thriller,,James Foley,
tt1895587,Spotlight,2015,129 min,"Biography, Crime, Drama","The true story of how the Boston Globe uncovered the massive scandal of child molestation and cover-up within the local Catholic Archdiocese, shaking the entire Catholic Church to its core.",Tom McCarthy,"Mark Ruffalo, Michael Keaton, Rachel McAdams",R,"506,664",36.936,20000000,98690254,Mark Ruffalo, Michael Keaton, Rachel McAdams,Biography, Crime, Drama,Tom McCarthy,
tt0245844,The Count of Monte Cristo,2002,131 min,"Action, Adventure, Drama","Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",Kevin Reynolds,"Jim Caviezel, Guy Pearce, Christopher Adamson",PG-13,"150,203",36.934,35000000,75400000,Jim Caviezel, Guy Pearce, Christopher Adamson,Action, Adventure, Drama,Kevin Reynolds,
tt0112462,Batman Forever,1995,121 min,"Action, Adventure",Batman must battle a disfigured district attorney and a disgruntled former employee with help from an amorous psychologist and a young circus acrobat.,Joel Schumacher,"Val Kilmer, Tommy Lee Jones, Jim Carrey",PG-13,"268,526",36.905,100000000,336529144,Val Kilmer, Tommy Lee Jones, Jim Carrey,Action, Adventure,,Joel Schumacher,
tt1628841,Independence Day: Resurgence,2016,120 min,"Action, Adventure, Sci-Fi","We always knew they were coming back. Using recovered alien technology, the nations of Earth have collaborated on an immense defense program to protect the planet. But nothing can prepare us for the aliens’ advanced and unprecedented force. Only the ingenuity of a few brave men and women can bring our world back from the brink of extinction.",Roland Emmerich,"Liam Hemsworth, Jeff Goldblum, Bill Pullman",PG-13,"190,531",36.894,165000000,389681935,Liam Hemsworth, Jeff Goldblum, Bill Pullman,Action, Adventure, Sci-Fi,Roland Emmerich,
tt0091763,Platoon,1986,120 min,"Drama, War","As a young and naive recruit in Vietnam, Chris Taylor faces a moral crisis when confronted with the horrors of war and the duality of man.",Oliver Stone,"Charlie Sheen, Tom Berenger, Willem Dafoe",R,"443,815",36.894,6000000,138530565,Charlie Sheen, Tom Berenger, Willem Dafoe,Drama, War,,Oliver Stone,
tt0389790,Bee Movie,2007,91 min,"Animation, Adventure, Comedy","Barry B. Benson, a bee who has just graduated from college, is disillusioned at his lone career choice: making honey. On a special trip outside the hive, Barry's life is saved by Vanessa, a florist in New York City. As their relationship blossoms, he discovers humans actually eat honey, and subsequently decides to sue us.","Simon J. Smith, Steve Hickner","Jerry Seinfeld, Renée Zellweger, Matthew Broderick",PG,"182,412",36.861,150000000,287594577,Jerry Seinfeld, Renée Zellweger, Matthew Broderick,Animation, Adventure, Comedy,Simon J. Smith, Steve Hickner
tt13103732,The Offering,2022,93 min,Horror,"In the wake of a young Jewish girl’s disappearance, the son of a Hasidic funeral director returns home with his pregnant wife in hopes of reconciling with his father. Little do they know that directly beneath them in the family morgue, an ancient evil with sinister plans for the unborn child lurks inside a mysterious corpse.",Oliver Park,"Nick Blood, Emily Wiseman, Paul Kaye",R,"7,397",36.823,0,0,Nick Blood, Emily Wiseman, Paul Kaye,Horror,,,Oliver Park,
tt1250777,Kick-Ass,2010,117 min,"Action, Comedy, Crime","Dave Lizewski is an unnoticed high school student and comic book fan who one day decides to become a super-hero, even though he has no powers, training or meaningful reason to do so.",Matthew Vaughn,"Aaron Taylor-Johnson, Nicolas Cage, Chloë Grace Moretz",R,"598,598",36.812,28000000,96188903,Aaron Taylor-Johnson, Nicolas Cage, Chloë Grace Moretz,Action, Comedy, Crime,Matthew Vaughn,
tt0172493,"Girl, Interrupted",1999,127 min,"Biography, Drama","Set in the changing world of the late 1960s, Susanna Kaysen's prescribed ""short rest"" from a psychiatrist she had met only once becomes a strange, unknown journey into Alice's Wonderland, where she struggles with the thin line between normal and crazy. Susanna soon realizes how hard it is to get out once she has been committed, and she ultimately has to choose between the world of people who belong inside or the difficult world of reality outside.",James Mangold,"Winona Ryder, Angelina Jolie, Clea DuVall",R,"215,473",36.806,40000000,48350205,Winona Ryder, Angelina Jolie, Clea DuVall,Biography, Drama,,James Mangold,
tt0368933,The Princess Diaries 2: Royal Engagement,2004,113 min,"Comedy, Family, Romance","Mia Thermopolis is now a college graduate and on her way to Genovia to take up her duties as princess. Her best friend Lilly also joins her for the summer. Mia continues her 'princess lessons'- riding horses side-saddle, archery, and other royal. But her complicated life is turned upside down once again when she not only learns that she is to take the crown as queen earlier than expected...",Garry Marshall,"Anne Hathaway, Callum Blue, Julie Andrews",G,"90,292",36.707,40000000,134734481,Anne Hathaway, Callum Blue, Julie Andrews,Comedy, Family, Romance,Garry Marshall,
tt0362120,Scary Movie 4,2006,83 min,Comedy,"Cindy finds out the house she lives in is haunted by a little boy and goes on a quest to find out who killed him and why. Also, Alien ""Tr-iPods"" are invading the world and she has to uncover the secret in order to stop them.",David Zucker,"Anna Faris, Regina Hall, Craig Bierko",PG-13,"130,250",36.686,45000000,178262620,Anna Faris, Regina Hall, Craig Bierko,Comedy,,,David Zucker,
tt5033998,Charlie's Angels,2019,98 min,"Action, Adventure, Comedy","Elena Houghlin is a scientist, engineer and inventor of Calisto -- a sustainable energy source that will revolutionize the way people use power. It will be ready as soon as she works out the last issue, if not it could be turned into a dangerous weapon. But when the cutting edge technology is pushed to an investor before she can do that, Elena turns to the Townsend Agency for help. Now, it's up to the Angels -- Jane, Sabina, and the newly recruited Elena -- to retrieve Calisto before it can be transformed into a weapon of mass destruction.",McG,"Cameron Diaz, Drew Barrymore, Lucy Liu",PG-13,"197,697",36.651,48000000,73279888,Cameron Diaz, Drew Barrymore, Lucy Liu,Action, Adventure, Comedy,McG,
tt0314353,Tears of the Sun,2003,121 min,"Action, Drama, Thriller","Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",Antoine Fuqua,"Bruce Willis, Cole Hauser, Monica Bellucci",R,"131,550",36.616,75000000,86500000,Bruce Willis, Cole Hauser, Monica Bellucci,Action, Drama, Thriller,Antoine Fuqua,
tt0068473,Deliverance,1972,109 min,"Adventure, Drama, Thriller","Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.",John Boorman,"Jon Voight, Burt Reynolds, Ned Beatty",R,"120,834",36.592,2000000,46122355,Jon Voight, Burt Reynolds, Ned Beatty,Adventure, Drama, Thriller,John Boorman,
tt11827628,Memory,2022,114 min,"Action, Crime, Thriller","Alex, an assassin-for-hire, finds that he's become a target after he refuses to complete a job for a dangerous criminal organization. With the crime syndicate and FBI in hot pursuit, Alex has the skills to stay ahead, except for one thing: he is struggling with severe memory loss, affecting his every move. Alex must question his every action and whom he can ultimately trust.",Martin Campbell,"Liam Neeson, Guy Pearce, Taj Atwal",R,"36,294",36.542,30000000,13900000,Liam Neeson, Guy Pearce, Taj Atwal,Action, Crime, Thriller,Martin Campbell,
tt0356910,Mr. & Mrs. Smith,2005,120 min,"Action, Comedy, Crime","After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.",Doug Liman,"Brad Pitt, Angelina Jolie, Adam Brody",PG-13,"549,436",36.533,110000000,487300000,Brad Pitt, Angelina Jolie, Adam Brody,Action, Comedy, Crime,Doug Liman,
tt1059786,Eagle Eye,2008,118 min,"Action, Mystery, Thriller","Jerry Shaw and Rachel Holloman are two strangers whose lives are suddenly thrown into turmoil by a mysterious woman they have never met. Threatening their lives and family, the unseen caller uses everyday technology to control their actions and push them into increasing danger. As events escalate, Jerry and Rachel become the country's most-wanted fugitives and must figure out what is happening to them.",D.J. Caruso,"Shia LaBeouf, Michelle Monaghan, Rosario Dawson",PG-13,"196,054",36.516,80000000,178800000,Shia LaBeouf, Michelle Monaghan, Rosario Dawson,Action, Mystery, Thriller,D.J. Caruso,
tt1091191,Lone Survivor,2013,121 min,"Action, Biography, Drama","Four Navy SEALs on a covert mission to neutralize a high-level Taliban operative must make an impossible moral decision in the mountains of Afghanistan that leads them into an enemy ambush. As they confront unthinkable odds, the SEALs must find reserves of strength and resilience to fight to the finish.",Peter Berg,"Mark Wahlberg, Taylor Kitsch, Emile Hirsch",R,"310,054",36.509,40000000,149295601,Mark Wahlberg, Taylor Kitsch, Emile Hirsch,Action, Biography, Drama,Peter Berg,
tt0120647,Deep Impact,1998,120 min,"Action, Drama, Sci-Fi","A seven-mile-wide space rock is hurtling toward Earth, threatening to obliterate the planet. Now, it's up to the president of the United States to save the world. He appoints a tough-as-nails veteran astronaut to lead a joint American-Russian crew into space to destroy the comet before impact. Meanwhile, an enterprising reporter uses her smarts to uncover the scoop of the century.",Mimi Leder,"Robert Duvall, Téa Leoni, Elijah Wood",PG-13,"192,479",36.501,75000000,349464664,Robert Duvall, Téa Leoni, Elijah Wood,Action, Drama, Sci-Fi,Mimi Leder,
tt2548396,The Cloverfield Paradox,2018,102 min,"Action, Horror, Sci-Fi","Orbiting above a planet on the brink of war, scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality.",Julius Onah,"Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl",PG-13,"114,193",36.479,45000000,0,Gugu Mbatha-Raw, David Oyelowo, Daniel Brühl,Action, Horror, Sci-Fi,Julius Onah,
tt0424774,The Adventures of Sharkboy and Lavagirl,2005,93 min,"Action, Adventure, Comedy","Everyone always knew that Max had a wild imagination, but no one believed that his wildest creations -- a boy raised by watchful great white sharks and a girl with the force of a volcano -- were real. Now, these two pint-sized action masters will show Max that even an ordinary kid has what it takes to be extraordinary.",Robert Rodriguez,"Cayden Boyd, George Lopez, Kristin Davis",PG,"43,066",36.472,50000000,72000000,Cayden Boyd, George Lopez, Kristin Davis,Action, Adventure, Comedy,Robert Rodriguez,
tt0448157,Hancock,2008,92 min,"Action, Comedy, Drama","Hancock is a down-and-out superhero who's forced to employ a PR expert to help repair his image when the public grows weary of all the damage he's inflicted during his lifesaving heroics. The agent's idea of imprisoning the antihero to make the world miss him proves successful, but will Hancock stick to his new sense of purpose or slip back into old habits?",Peter Berg,"Will Smith, Charlize Theron, Jason Bateman",R,"516,543",36.432,150000000,629400000,Will Smith, Charlize Theron, Jason Bateman,Action, Comedy, Drama,Peter Berg,
tt0094862,Child's Play,1988,87 min,"Horror, Thriller",An innocent-looking doll is inhabited by the soul of a serial killer who refuses to die.,Tom Holland,"Catherine Hicks, Chris Sarandon, Alex Vincent",R,"119,166",36.405,9000000,44196684,Catherine Hicks, Chris Sarandon, Alex Vincent,Horror, Thriller,,Tom Holland,
